"","Var1","Var2","value"
"284",0.96734693877551,"RIN corrected",234425
"285",0.969387755102041,"RIN corrected",245090
"286",0.971428571428571,"RIN corrected",267553
"287",0.973469387755102,"RIN corrected",307820
"288",0.975510204081633,"RIN corrected",329469
"289",0.977551020408163,"RIN corrected",365658
"290",0.979591836734694,"RIN corrected",387472
"291",0.981632653061224,"RIN corrected",434765
"292",0.983673469387755,"RIN corrected",491328
"293",0.985714285714286,"RIN corrected",571752
"294",0.987755102040816,"RIN corrected",599846
"295",0.989795918367347,"RIN corrected",652878
"296",0.991836734693878,"RIN corrected",671671
"297",0.993877551020408,"RIN corrected",547817
"298",0.995918367346939,"RIN corrected",550944
"299",0.997959183673469,"RIN corrected",551498
"300",1,"RIN corrected",551393
"301",0.9,"uncorrected",42708
"302",0.902040816326531,"uncorrected",50530
"303",0.904081632653061,"uncorrected",51262
"304",0.906122448979592,"uncorrected",52891
"305",0.908163265306122,"uncorrected",71253
"306",0.910204081632653,"uncorrected",59190
"307",0.912244897959184,"uncorrected",58083
"308",0.914285714285714,"uncorrected",61206
"309",0.916326530612245,"uncorrected",63572
"310",0.918367346938776,"uncorrected",65164
"311",0.920408163265306,"uncorrected",67276
"312",0.922448979591837,"uncorrected",73447
"313",0.924489795918367,"uncorrected",75360
"314",0.926530612244898,"uncorrected",77874
"315",0.928571428571429,"uncorrected",93126
"316",0.930612244897959,"uncorrected",94982
"317",0.93265306122449,"uncorrected",120783
"318",0.93469387755102,"uncorrected",121979
"319",0.936734693877551,"uncorrected",122948
"320",0.938775510204082,"uncorrected",102601
"321",0.940816326530612,"uncorrected",106331
"322",0.942857142857143,"uncorrected",114047
"323",0.944897959183673,"uncorrected",117769
"324",0.946938775510204,"uncorrected",128754
"325",0.948979591836735,"uncorrected",139796
"326",0.951020408163265,"uncorrected",169577
"327",0.953061224489796,"uncorrected",161588
"328",0.955102040816327,"uncorrected",163832
"329",0.957142857142857,"uncorrected",172634
"330",0.959183673469388,"uncorrected",182385
"331",0.961224489795918,"uncorrected",191783
"332",0.963265306122449,"uncorrected",205915
"333",0.96530612244898,"uncorrected",221912
"334",0.96734693877551,"uncorrected",246960
"335",0.969387755102041,"uncorrected",267502
"336",0.971428571428571,"uncorrected",321430
"337",0.973469387755102,"uncorrected",308042
"338",0.975510204081633,"uncorrected",339411
"339",0.977551020408163,"uncorrected",377155
"340",0.979591836734694,"uncorrected",416665
"341",0.981632653061224,"uncorrected",465573
"342",0.983673469387755,"uncorrected",544975
"343",0.985714285714286,"uncorrected",634214
"344",0.987755102040816,"uncorrected",697045
"345",0.989795918367347,"uncorrected",770781
"346",0.991836734693878,"uncorrected",814981
"347",0.993877551020408,"uncorrected",838671
"348",0.995918367346939,"uncorrected",694653
"349",0.997959183673469,"uncorrected",688220
"350",1,"uncorrected",678206
